amfi_code,date,rolling_sharpe,scheme_name
119092,2026-04-05,-2.3611564161773972,Axis Bluechip Fund - Regular - Growth
119092,2026-04-06,-2.0734961701017283,Axis Bluechip Fund - Regular - Growth
119092,2026-04-07,-1.8236577739549975,Axis Bluechip Fund - Regular - Growth
119092,2026-04-08,-1.9366695601644173,Axis Bluechip Fund - Regular - Growth
119092,2026-04-09,-2.0368550789314877,Axis Bluechip Fund - Regular - Growth
119092,2026-04-10,-2.218090550775884,Axis Bluechip Fund - Regular - Growth
119092,2026-04-11,-2.218090550775884,Axis Bluechip Fund - Regular - Growth
119092,2026-04-12,-2.109767326687907,Axis Bluechip Fund - Regular - Growth
119092,2026-04-13,-1.6190242269353963,Axis Bluechip Fund - Regular - Growth
119092,2026-04-14,-1.3821583623872002,Axis Bluechip Fund - Regular - Growth
119092,2026-04-15,-0.9571089632805839,Axis Bluechip Fund - Regular - Growth
119092,2026-04-16,-1.0111715647317001,Axis Bluechip Fund - Regular - Growth
119092,2026-04-17,-1.0642372706120402,Axis Bluechip Fund - Regular - Growth
119092,2026-04-18,-1.0642372706120402,Axis Bluechip Fund - Regular - Growth
119092,2026-04-19,-1.5005879244402607,Axis Bluechip Fund - Regular - Growth
119092,2026-04-20,-0.8585116650556941,Axis Bluechip Fund - Regular - Growth
119092,2026-04-21,-1.2150699778873377,Axis Bluechip Fund - Regular - Growth
119092,2026-04-22,-1.487234552629751,Axis Bluechip Fund - Regular - Growth
119092,2026-04-23,-1.4808395916454118,Axis Bluechip Fund - Regular - Growth
119092,2026-04-24,-1.2463534092055186,Axis Bluechip Fund - Regular - Growth
119092,2026-04-25,-1.2463534092055186,Axis Bluechip Fund - Regular - Growth
119092,2026-04-26,-1.412137613122045,Axis Bluechip Fund - Regular - Growth
119092,2026-04-27,-1.3258688654292115,Axis Bluechip Fund - Regular - Growth
119092,2026-04-28,-1.9422269801576055,Axis Bluechip Fund - Regular - Growth
119092,2026-04-29,-1.394260538679652,Axis Bluechip Fund - Regular - Growth
119092,2026-04-30,-1.0614121528504321,Axis Bluechip Fund - Regular - Growth
119092,2026-05-01,-1.261036849526997,Axis Bluechip Fund - Regular - Growth
119092,2026-05-02,-1.261036849526997,Axis Bluechip Fund - Regular - Growth
119092,2026-05-03,-1.3347342979212555,Axis Bluechip Fund - Regular - Growth
119092,2026-05-04,-1.4296428979280456,Axis Bluechip Fund - Regular - Growth
119092,2026-05-05,-1.6749107227790687,Axis Bluechip Fund - Regular - Growth
119092,2026-05-06,-1.8403405818696954,Axis Bluechip Fund - Regular - Growth
119092,2026-05-07,-1.6191428763126396,Axis Bluechip Fund - Regular - Growth
119092,2026-05-08,-1.6773536509688343,Axis Bluechip Fund - Regular - Growth
119092,2026-05-09,-1.6773536509688343,Axis Bluechip Fund - Regular - Growth
119092,2026-05-10,-1.4178637762647064,Axis Bluechip Fund - Regular - Growth
119092,2026-05-11,-1.4076431226169837,Axis Bluechip Fund - Regular - Growth
119092,2026-05-12,-1.6404858969200247,Axis Bluechip Fund - Regular - Growth
119092,2026-05-13,-1.506605922524025,Axis Bluechip Fund - Regular - Growth
119092,2026-05-14,-2.161216293001241,Axis Bluechip Fund - Regular - Growth
119092,2026-05-15,-2.1419671814772974,Axis Bluechip Fund - Regular - Growth
119092,2026-05-16,-2.1419671814772974,Axis Bluechip Fund - Regular - Growth
119092,2026-05-17,-2.3325169170803446,Axis Bluechip Fund - Regular - Growth
119092,2026-05-18,-2.777397891278968,Axis Bluechip Fund - Regular - Growth
119092,2026-05-19,-2.8156493924998642,Axis Bluechip Fund - Regular - Growth
119092,2026-05-20,-2.7270788323080675,Axis Bluechip Fund - Regular - Growth
119092,2026-05-21,-2.4676801806178945,Axis Bluechip Fund - Regular - Growth
119092,2026-05-22,-2.256503927947458,Axis Bluechip Fund - Regular - Growth
119092,2026-05-23,-2.256503927947458,Axis Bluechip Fund - Regular - Growth
119092,2026-05-24,-2.0391210600283394,Axis Bluechip Fund - Regular - Growth
119092,2026-05-25,-1.6613888680020712,Axis Bluechip Fund - Regular - Growth
119092,2026-05-26,-1.9510960899080798,Axis Bluechip Fund - Regular - Growth
119092,2026-05-27,-1.7425387398228853,Axis Bluechip Fund - Regular - Growth
119092,2026-05-28,-1.3178832856997302,Axis Bluechip Fund - Regular - Growth
119092,2026-05-29,-1.2822761102881373,Axis Bluechip Fund - Regular - Growth
119095,2022-01-03,,Axis Small Cap Fund - Regular - Growth
119095,2022-01-04,,Axis Small Cap Fund - Regular - Growth
119095,2022-01-05,,Axis Small Cap Fund - Regular - Growth
119095,2022-01-06,,Axis Small Cap Fund - Regular - Growth
119095,2022-01-07,,Axis Small Cap Fund - Regular - Growth
119095,2022-01-08,,Axis Small Cap Fund - Regular - Growth
119095,2022-01-09,,Axis Small Cap Fund - Regular - Growth
119095,2022-01-10,,Axis Small Cap Fund - Regular - Growth
119095,2022-01-11,,Axis Small Cap Fund - Regular - Growth
119095,2022-01-12,,Axis Small Cap Fund - Regular - Growth
119095,2022-01-13,,Axis Small Cap Fund - Regular - Growth
119095,2022-01-14,,Axis Small Cap Fund - Regular - Growth
119095,2022-01-15,,Axis Small Cap Fund - Regular - Growth
119095,2022-01-16,,Axis Small Cap Fund - Regular - Growth
119095,2022-01-17,,Axis Small Cap Fund - Regular - Growth
119095,2022-01-18,,Axis Small Cap Fund - Regular - Growth
119095,2022-01-19,,Axis Small Cap Fund - Regular - Growth
119095,2022-01-20,,Axis Small Cap Fund - Regular - Growth
119095,2022-01-21,,Axis Small Cap Fund - Regular - Growth
119095,2022-01-22,,Axis Small Cap Fund - Regular - Growth
119095,2022-01-23,,Axis Small Cap Fund - Regular - Growth
119095,2022-01-24,,Axis Small Cap Fund - Regular - Growth
119095,2022-01-25,,Axis Small Cap Fund - Regular - Growth
119095,2022-01-26,,Axis Small Cap Fund - Regular - Growth
119095,2022-01-27,,Axis Small Cap Fund - Regular - Growth
119095,2022-01-28,,Axis Small Cap Fund - Regular - Growth
119095,2022-01-29,,Axis Small Cap Fund - Regular - Growth
119095,2022-01-30,,Axis Small Cap Fund - Regular - Growth
119095,2022-01-31,,Axis Small Cap Fund - Regular - Growth
119095,2022-02-01,,Axis Small Cap Fund - Regular - Growth
119095,2022-02-02,,Axis Small Cap Fund - Regular - Growth
119095,2022-02-03,,Axis Small Cap Fund - Regular - Growth
119095,2022-02-04,,Axis Small Cap Fund - Regular - Growth
119095,2022-02-05,,Axis Small Cap Fund - Regular - Growth
119095,2022-02-06,,Axis Small Cap Fund - Regular - Growth
119095,2022-02-07,,Axis Small Cap Fund - Regular - Growth
119095,2022-02-08,,Axis Small Cap Fund - Regular - Growth
119095,2022-02-09,,Axis Small Cap Fund - Regular - Growth
119095,2022-02-10,,Axis Small Cap Fund - Regular - Growth
119095,2022-02-11,,Axis Small Cap Fund - Regular - Growth
119095,2022-02-12,,Axis Small Cap Fund - Regular - Growth
119095,2022-02-13,,Axis Small Cap Fund - Regular - Growth
119095,2022-02-14,,Axis Small Cap Fund - Regular - Growth
119095,2022-02-15,,Axis Small Cap Fund - Regular - Growth
119095,2022-02-16,,Axis Small Cap Fund - Regular - Growth
119095,2022-02-17,,Axis Small Cap Fund - Regular - Growth
119095,2022-02-18,,Axis Small Cap Fund - Regular - Growth
119095,2022-02-19,,Axis Small Cap Fund - Regular - Growth
119095,2022-02-20,,Axis Small Cap Fund - Regular - Growth
119095,2022-02-21,,Axis Small Cap Fund - Regular - Growth
119095,2022-02-22,,Axis Small Cap Fund - Regular - Growth
119095,2022-02-23,,Axis Small Cap Fund - Regular - Growth
119095,2022-02-24,,Axis Small Cap Fund - Regular - Growth
119095,2022-02-25,,Axis Small Cap Fund - Regular - Growth
119095,2022-02-26,,Axis Small Cap Fund - Regular - Growth
119095,2022-02-27,,Axis Small Cap Fund - Regular - Growth
119095,2022-02-28,,Axis Small Cap Fund - Regular - Growth
119095,2022-03-01,,Axis Small Cap Fund - Regular - Growth
119095,2022-03-02,,Axis Small Cap Fund - Regular - Growth
119095,2022-03-03,,Axis Small Cap Fund - Regular - Growth
119095,2022-03-04,,Axis Small Cap Fund - Regular - Growth
119095,2022-03-05,,Axis Small Cap Fund - Regular - Growth
119095,2022-03-06,,Axis Small Cap Fund - Regular - Growth
119095,2022-03-07,,Axis Small Cap Fund - Regular - Growth
119095,2022-03-08,,Axis Small Cap Fund - Regular - Growth
119095,2022-03-09,,Axis Small Cap Fund - Regular - Growth
119095,2022-03-10,,Axis Small Cap Fund - Regular - Growth
119095,2022-03-11,,Axis Small Cap Fund - Regular - Growth
119095,2022-03-12,,Axis Small Cap Fund - Regular - Growth
119095,2022-03-13,,Axis Small Cap Fund - Regular - Growth
119095,2022-03-14,,Axis Small Cap Fund - Regular - Growth
119095,2022-03-15,,Axis Small Cap Fund - Regular - Growth
119095,2022-03-16,,Axis Small Cap Fund - Regular - Growth
119095,2022-03-17,,Axis Small Cap Fund - Regular - Growth
119095,2022-03-18,,Axis Small Cap Fund - Regular - Growth
119095,2022-03-19,,Axis Small Cap Fund - Regular - Growth
119095,2022-03-20,,Axis Small Cap Fund - Regular - Growth
119095,2022-03-21,,Axis Small Cap Fund - Regular - Growth
119095,2022-03-22,,Axis Small Cap Fund - Regular - Growth
119095,2022-03-23,,Axis Small Cap Fund - Regular - Growth
119095,2022-03-24,,Axis Small Cap Fund - Regular - Growth
119095,2022-03-25,,Axis Small Cap Fund - Regular - Growth
119095,2022-03-26,,Axis Small Cap Fund - Regular - Growth
119095,2022-03-27,,Axis Small Cap Fund - Regular - Growth
119095,2022-03-28,,Axis Small Cap Fund - Regular - Growth
119095,2022-03-29,,Axis Small Cap Fund - Regular - Growth
119095,2022-03-30,,Axis Small Cap Fund - Regular - Growth
119095,2022-03-31,,Axis Small Cap Fund - Regular - Growth
119095,2022-04-01,,Axis Small Cap Fund - Regular - Growth
119095,2022-04-02,,Axis Small Cap Fund - Regular - Growth
119095,2022-04-03,-0.42498266301742277,Axis Small Cap Fund - Regular - Growth
119095,2022-04-04,-0.6348183946010542,Axis Small Cap Fund - Regular - Growth
119095,2022-04-05,-1.1759152456394624,Axis Small Cap Fund - Regular - Growth
119095,2022-04-06,-1.2564552739968362,Axis Small Cap Fund - Regular - Growth
119095,2022-04-07,-1.6757865469481263,Axis Small Cap Fund - Regular - Growth
119095,2022-04-08,-1.5558407271818526,Axis Small Cap Fund - Regular - Growth
119095,2022-04-09,-1.5558407271818522,Axis Small Cap Fund - Regular - Growth
119095,2022-04-10,-1.9130184968696249,Axis Small Cap Fund - Regular - Growth
119095,2022-04-11,-1.1582157549166765,Axis Small Cap Fund - Regular - Growth
119095,2022-04-12,-0.8015424955771717,Axis Small Cap Fund - Regular - Growth
119095,2022-04-13,-0.28904768227879646,Axis Small Cap Fund - Regular - Growth
119095,2022-04-14,0.03279985575417637,Axis Small Cap Fund - Regular - Growth
119095,2022-04-15,-0.016219346528926024,Axis Small Cap Fund - Regular - Growth
119095,2022-04-16,-0.016219346528926024,Axis Small Cap Fund - Regular - Growth
119095,2022-04-17,0.21213175213980878,Axis Small Cap Fund - Regular - Growth
119095,2022-04-18,0.6782820132465018,Axis Small Cap Fund - Regular - Growth
119095,2022-04-19,0.6837124931880485,Axis Small Cap Fund - Regular - Growth
119095,2022-04-20,0.9556398905879928,Axis Small Cap Fund - Regular - Growth
119095,2022-04-21,1.2869004811452618,Axis Small Cap Fund - Regular - Growth
119095,2022-04-22,1.3837158750709215,Axis Small Cap Fund - Regular - Growth
119095,2022-04-23,1.3837158750709215,Axis Small Cap Fund - Regular - Growth
119095,2022-04-24,1.3487722939756432,Axis Small Cap Fund - Regular - Growth
119095,2022-04-25,1.743614789187607,Axis Small Cap Fund - Regular - Growth
119095,2022-04-26,1.7756307565381533,Axis Small Cap Fund - Regular - Growth
119095,2022-04-27,2.150523000288457,Axis Small Cap Fund - Regular - Growth
119095,2022-04-28,2.1596639875286363,Axis Small Cap Fund - Regular - Growth
119095,2022-04-29,2.098923327778254,Axis Small Cap Fund - Regular - Growth
119095,2022-04-30,2.098923327778254,Axis Small Cap Fund - Regular - Growth
119095,2022-05-01,1.8120302487871252,Axis Small Cap Fund - Regular - Growth
119095,2022-05-02,1.9500077764924348,Axis Small Cap Fund - Regular - Growth
119095,2022-05-03,1.8850874438732501,Axis Small Cap Fund - Regular - Growth
119095,2022-05-04,2.1930488091178795,Axis Small Cap Fund - Regular - Growth
119095,2022-05-05,2.171234660654661,Axis Small Cap Fund - Regular - Growth
119095,2022-05-06,2.2259309001823007,Axis Small Cap Fund - Regular - Growth
119095,2022-05-07,2.2259309001823007,Axis Small Cap Fund - Regular - Growth
119095,2022-05-08,2.4258908229832867,Axis Small Cap Fund - Regular - Growth
119095,2022-05-09,2.237082721683477,Axis Small Cap Fund - Regular - Growth
119095,2022-05-10,2.254559887861569,Axis Small Cap Fund - Regular - Growth
119095,2022-05-11,2.2390065810994937,Axis Small Cap Fund - Regular - Growth
119095,2022-05-12,2.2143681341508836,Axis Small Cap Fund - Regular - Growth
119095,2022-05-13,2.3523868127834473,Axis Small Cap Fund - Regular - Growth
119095,2022-05-14,2.3523868127834473,Axis Small Cap Fund - Regular - Growth
119095,2022-05-15,2.352194762379017,Axis Small Cap Fund - Regular - Growth
119095,2022-05-16,2.2265803577407715,Axis Small Cap Fund - Regular - Growth
119095,2022-05-17,2.1479077730320366,Axis Small Cap Fund - Regular - Growth
119095,2022-05-18,2.109355439442245,Axis Small Cap Fund - Regular - Growth
119095,2022-05-19,2.5341976819472296,Axis Small Cap Fund - Regular - Growth
119095,2022-05-20,2.192715024147663,Axis Small Cap Fund - Regular - Growth
119095,2022-05-21,2.192715024147663,Axis Small Cap Fund - Regular - Growth
119095,2022-05-22,1.869756151556275,Axis Small Cap Fund - Regular - Growth
119095,2022-05-23,1.7792501677939556,Axis Small Cap Fund - Regular - Growth
119095,2022-05-24,1.8766116878840955,Axis Small Cap Fund - Regular - Growth
119095,2022-05-25,2.2847896293130594,Axis Small Cap Fund - Regular - Growth
119095,2022-05-26,2.138744796698625,Axis Small Cap Fund - Regular - Growth
119095,2022-05-27,2.114464996040435,Axis Small Cap Fund - Regular - Growth
119095,2022-05-28,2.114464996040435,Axis Small Cap Fund - Regular - Growth
119095,2022-05-29,1.9616885685025762,Axis Small Cap Fund - Regular - Growth
119095,2022-05-30,2.4519953450721452,Axis Small Cap Fund - Regular - Growth
119095,2022-05-31,2.5157780923334454,Axis Small Cap Fund - Regular - Growth
119095,2022-06-01,2.1512065553189896,Axis Small Cap Fund - Regular - Growth
119095,2022-06-02,2.034893068453633,Axis Small Cap Fund - Regular - Growth
119095,2022-06-03,2.3400496727219444,Axis Small Cap Fund - Regular - Growth
119095,2022-06-04,2.3400496727219444,Axis Small Cap Fund - Regular - Growth
119095,2022-06-05,2.028348598899899,Axis Small Cap Fund - Regular - Growth
119095,2022-06-06,2.1311336657267987,Axis Small Cap Fund - Regular - Growth
119095,2022-06-07,2.1401880244872467,Axis Small Cap Fund - Regular - Growth
119095,2022-06-08,1.856717606619955,Axis Small Cap Fund - Regular - Growth
119095,2022-06-09,1.9267860278472717,Axis Small Cap Fund - Regular - Growth
119095,2022-06-10,2.0717128224494314,Axis Small Cap Fund - Regular - Growth
119095,2022-06-11,2.0717128224494314,Axis Small Cap Fund - Regular - Growth
119095,2022-06-12,2.2550915600709835,Axis Small Cap Fund - Regular - Growth
119095,2022-06-13,2.161844916290448,Axis Small Cap Fund - Regular - Growth
119095,2022-06-14,1.9222621952820897,Axis Small Cap Fund - Regular - Growth
119095,2022-06-15,2.2877412362398206,Axis Small Cap Fund - Regular - Growth
119095,2022-06-16,2.935161320414252,Axis Small Cap Fund - Regular - Growth
119095,2022-06-17,3.2685269864178554,Axis Small Cap Fund - Regular - Growth
119095,2022-06-18,3.2685269864178554,Axis Small Cap Fund - Regular - Growth
119095,2022-06-19,3.0931733555527354,Axis Small Cap Fund - Regular - Growth
119095,2022-06-20,3.3923441073206284,Axis Small Cap Fund - Regular - Growth
119095,2022-06-21,3.9008355558362284,Axis Small Cap Fund - Regular - Growth
119095,2022-06-22,4.131527379576,Axis Small Cap Fund - Regular - Growth
119095,2022-06-23,4.311888063909941,Axis Small Cap Fund - Regular - Growth
119095,2022-06-24,4.307394597340437,Axis Small Cap Fund - Regular - Growth
119095,2022-06-25,4.307394597340437,Axis Small Cap Fund - Regular - Growth
119095,2022-06-26,4.399178597012927,Axis Small Cap Fund - Regular - Growth
119095,2022-06-27,4.57539621175691,Axis Small Cap Fund - Regular - Growth
119095,2022-06-28,4.751922422042795,Axis Small Cap Fund - Regular - Growth
119095,2022-06-29,4.8724378051213915,Axis Small Cap Fund - Regular - Growth
119095,2022-06-30,5.086187232255806,Axis Small Cap Fund - Regular - Growth
119095,2022-07-01,5.030160971175687,Axis Small Cap Fund - Regular - Growth
119095,2022-07-02,5.030160971175687,Axis Small Cap Fund - Regular - Growth
119095,2022-07-03,5.008870242916515,Axis Small Cap Fund - Regular - Growth
119095,2022-07-04,5.653707980845971,Axis Small Cap Fund - Regular - Growth
119095,2022-07-05,5.977567914456804,Axis Small Cap Fund - Regular - Growth
119095,2022-07-06,6.02926988070458,Axis Small Cap Fund - Regular - Growth
119095,2022-07-07,6.016058884395452,Axis Small Cap Fund - Regular - Growth
119095,2022-07-08,6.054861291196337,Axis Small Cap Fund - Regular - Growth
119095,2022-07-09,6.054861291196337,Axis Small Cap Fund - Regular - Growth
119095,2022-07-10,5.763136725489789,Axis Small Cap Fund - Regular - Growth
119095,2022-07-11,5.761739060277301,Axis Small Cap Fund - Regular - Growth
119095,2022-07-12,5.600120048604194,Axis Small Cap Fund - Regular - Growth
119095,2022-07-13,5.2864100250342485,Axis Small Cap Fund - Regular - Growth
119095,2022-07-14,5.369975177314869,Axis Small Cap Fund - Regular - Growth
119095,2022-07-15,5.6058655338823815,Axis Small Cap Fund - Regular - Growth
119095,2022-07-16,5.6058655338823815,Axis Small Cap Fund - Regular - Growth
119095,2022-07-17,5.328348550676181,Axis Small Cap Fund - Regular - Growth
119095,2022-07-18,4.566630304146732,Axis Small Cap Fund - Regular - Growth
119095,2022-07-19,4.435234261918651,Axis Small Cap Fund - Regular - Growth
119095,2022-07-20,4.460009004222718,Axis Small Cap Fund - Regular - Growth
119095,2022-07-21,4.425032292916384,Axis Small Cap Fund - Regular - Growth
119095,2022-07-22,4.338821683707384,Axis Small Cap Fund - Regular - Growth
119095,2022-07-23,4.338821683707384,Axis Small Cap Fund - Regular - Growth
119095,2022-07-24,3.9908848086749247,Axis Small Cap Fund - Regular - Growth
119095,2022-07-25,4.087213952493112,Axis Small Cap Fund - Regular - Growth
119095,2022-07-26,4.02478160675403,Axis Small Cap Fund - Regular - Growth
119095,2022-07-27,3.6049782751072357,Axis Small Cap Fund - Regular - Growth
119095,2022-07-28,3.763879291684367,Axis Small Cap Fund - Regular - Growth
119095,2022-07-29,3.5979842382135323,Axis Small Cap Fund - Regular - Growth
119095,2022-07-30,3.5979842382135323,Axis Small Cap Fund - Regular - Growth
119095,2022-07-31,3.722111109970809,Axis Small Cap Fund - Regular - Growth
119095,2022-08-01,3.506931338436306,Axis Small Cap Fund - Regular - Growth
119095,2022-08-02,3.5845142692740657,Axis Small Cap Fund - Regular - Growth
119095,2022-08-03,4.067511690082388,Axis Small Cap Fund - Regular - Growth
119095,2022-08-04,3.539275632844083,Axis Small Cap Fund - Regular - Growth
119095,2022-08-05,3.5576961280105444,Axis Small Cap Fund - Regular - Growth
119095,2022-08-06,3.5576961280105444,Axis Small Cap Fund - Regular - Growth
119095,2022-08-07,3.5174477235505996,Axis Small Cap Fund - Regular - Growth
119095,2022-08-08,3.7235644006897823,Axis Small Cap Fund - Regular - Growth
119095,2022-08-09,3.301251219513585,Axis Small Cap Fund - Regular - Growth
119095,2022-08-10,2.9293741225941305,Axis Small Cap Fund - Regular - Growth
119095,2022-08-11,2.554275818578405,Axis Small Cap Fund - Regular - Growth
119095,2022-08-12,2.712555762252224,Axis Small Cap Fund - Regular - Growth
119095,2022-08-13,2.712555762252224,Axis Small Cap Fund - Regular - Growth
119095,2022-08-14,2.5861943609590923,Axis Small Cap Fund - Regular - Growth
119095,2022-08-15,2.0403017990683328,Axis Small Cap Fund - Regular - Growth
119095,2022-08-16,2.4886820704885797,Axis Small Cap Fund - Regular - Growth
119095,2022-08-17,2.2021334786646993,Axis Small Cap Fund - Regular - Growth
119095,2022-08-18,2.519685152083314,Axis Small Cap Fund - Regular - Growth
119095,2022-08-19,2.1777981819567755,Axis Small Cap Fund - Regular - Growth
119095,2022-08-20,2.1777981819567755,Axis Small Cap Fund - Regular - Growth
119095,2022-08-21,2.1935193765409995,Axis Small Cap Fund - Regular - Growth
119095,2022-08-22,2.265599530579266,Axis Small Cap Fund - Regular - Growth
119095,2022-08-23,2.3398653957947104,Axis Small Cap Fund - Regular - Growth
119095,2022-08-24,2.548421174784818,Axis Small Cap Fund - Regular - Growth
119095,2022-08-25,2.3502404698472388,Axis Small Cap Fund - Regular - Growth
119095,2022-08-26,2.5763241003122905,Axis Small Cap Fund - Regular - Growth
119095,2022-08-27,2.5763241003122905,Axis Small Cap Fund - Regular - Growth
119095,2022-08-28,2.288476353592718,Axis Small Cap Fund - Regular - Growth
119095,2022-08-29,2.2120380865019933,Axis Small Cap Fund - Regular - Growth
119095,2022-08-30,2.281227322306094,Axis Small Cap Fund - Regular - Growth
119095,2022-08-31,1.9584810862609012,Axis Small Cap Fund - Regular - Growth
119095,2022-09-01,1.5319631303961472,Axis Small Cap Fund - Regular - Growth
119095,2022-09-02,1.8859984806456507,Axis Small Cap Fund - Regular - Growth
119095,2022-09-03,1.8859984806456507,Axis Small Cap Fund - Regular - Growth
119095,2022-09-04,1.6598189993391212,Axis Small Cap Fund - Regular - Growth
119095,2022-09-05,1.7254935603520969,Axis Small Cap Fund - Regular - Growth
119095,2022-09-06,2.3504666218917647,Axis Small Cap Fund - Regular - Growth
119095,2022-09-07,2.3336144571374846,Axis Small Cap Fund - Regular - Growth
119095,2022-09-08,2.0996149331867904,Axis Small Cap Fund - Regular - Growth
119095,2022-09-09,2.229858288197683,Axis Small Cap Fund - Regular - Growth
119095,2022-09-10,2.229858288197683,Axis Small Cap Fund - Regular - Growth
119095,2022-09-11,2.391537250627232,Axis Small Cap Fund - Regular - Growth
119095,2022-09-12,2.752751927701855,Axis Small Cap Fund - Regular - Growth
119095,2022-09-13,2.629150141182799,Axis Small Cap Fund - Regular - Growth
119095,2022-09-14,2.551005652445137,Axis Small Cap Fund - Regular - Growth
119095,2022-09-15,2.2616045681504096,Axis Small Cap Fund - Regular - Growth
119095,2022-09-16,1.9390052891021328,Axis Small Cap Fund - Regular - Growth
119095,2022-09-17,1.9390052891021328,Axis Small Cap Fund - Regular - Growth
119095,2022-09-18,1.7001073426595303,Axis Small Cap Fund - Regular - Growth
119095,2022-09-19,1.3913938535919503,Axis Small Cap Fund - Regular - Growth
119095,2022-09-20,1.0710329842677668,Axis Small Cap Fund - Regular - Growth
119095,2022-09-21,1.0107033922498934,Axis Small Cap Fund - Regular - Growth
119095,2022-09-22,1.2021021868266037,Axis Small Cap Fund - Regular - Growth
119095,2022-09-23,0.8782715778495896,Axis Small Cap Fund - Regular - Growth
119095,2022-09-24,0.8782715778495896,Axis Small Cap Fund - Regular - Growth
119095,2022-09-25,0.45292643697975643,Axis Small Cap Fund - Regular - Growth
119095,2022-09-26,0.7440480485965982,Axis Small Cap Fund - Regular - Growth
119095,2022-09-27,0.5940533587248075,Axis Small Cap Fund - Regular - Growth
119095,2022-09-28,0.41984067910464207,Axis Small Cap Fund - Regular - Growth
119095,2022-09-29,0.6038368556741861,Axis Small Cap Fund - Regular - Growth
119095,2022-09-30,0.9642839866093678,Axis Small Cap Fund - Regular - Growth
119095,2022-10-01,0.9642839866093678,Axis Small Cap Fund - Regular - Growth
119095,2022-10-02,0.839502972829028,Axis Small Cap Fund - Regular - Growth
119095,2022-10-03,0.7104905229805303,Axis Small Cap Fund - Regular - Growth
119095,2022-10-04,0.3764626001498579,Axis Small Cap Fund - Regular - Growth
119095,2022-10-05,0.2415274217805011,Axis Small Cap Fund - Regular - Growth
119095,2022-10-06,0.3935299170328092,Axis Small Cap Fund - Regular - Growth
119095,2022-10-07,0.5829015830073475,Axis Small Cap Fund - Regular - Growth
119095,2022-10-08,0.5829015830073475,Axis Small Cap Fund - Regular - Growth
119095,2022-10-09,0.4111455647587239,Axis Small Cap Fund - Regular - Growth
119095,2022-10-10,0.5920707985054698,Axis Small Cap Fund - Regular - Growth
119095,2022-10-11,0.5514629354950142,Axis Small Cap Fund - Regular - Growth
119095,2022-10-12,0.26941054998579544,Axis Small Cap Fund - Regular - Growth
119095,2022-10-13,0.1500245655545298,Axis Small Cap Fund - Regular - Growth
119095,2022-10-14,-0.08080038593600637,Axis Small Cap Fund - Regular - Growth
119095,2022-10-15,-0.08080038593600637,Axis Small Cap Fund - Regular - Growth
119095,2022-10-16,0.2579834881864541,Axis Small Cap Fund - Regular - Growth
119095,2022-10-17,0.5854937260375721,Axis Small Cap Fund - Regular - Growth
119095,2022-10-18,0.2644175598345544,Axis Small Cap Fund - Regular - Growth
119095,2022-10-19,0.10666622263599619,Axis Small Cap Fund - Regular - Growth
119095,2022-10-20,0.16916738561707773,Axis Small Cap Fund - Regular - Growth
119095,2022-10-21,0.22316463076729498,Axis Small Cap Fund - Regular - Growth
119095,2022-10-22,0.22316463076729498,Axis Small Cap Fund - Regular - Growth
119095,2022-10-23,0.041574634175085896,Axis Small Cap Fund - Regular - Growth
119095,2022-10-24,0.0777158998339173,Axis Small Cap Fund - Regular - Growth
119095,2022-10-25,0.2325993684199575,Axis Small Cap Fund - Regular - Growth
119095,2022-10-26,0.14648670682967904,Axis Small Cap Fund - Regular - Growth
119095,2022-10-27,0.32099234501981017,Axis Small Cap Fund - Regular - Growth
119095,2022-10-28,0.624725268145973,Axis Small Cap Fund - Regular - Growth
119095,2022-10-29,0.624725268145973,Axis Small Cap Fund - Regular - Growth
119095,2022-10-30,0.5909163207284606,Axis Small Cap Fund - Regular - Growth
119095,2022-10-31,0.3504157444107689,Axis Small Cap Fund - Regular - Growth
119095,2022-11-01,0.5462732036563527,Axis Small Cap Fund - Regular - Growth
119095,2022-11-02,0.671828438199797,Axis Small Cap Fund - Regular - Growth
119095,2022-11-03,0.3736939187395373,Axis Small Cap Fund - Regular - Growth
119095,2022-11-04,0.32142968462134197,Axis Small Cap Fund - Regular - Growth
119095,2022-11-05,0.32142968462134197,Axis Small Cap Fund - Regular - Growth
119095,2022-11-06,0.2151694678554641,Axis Small Cap Fund - Regular - Growth
119095,2022-11-07,0.3138295623392905,Axis Small Cap Fund - Regular - Growth
119095,2022-11-08,0.3488256924861335,Axis Small Cap Fund - Regular - Growth
119095,2022-11-09,0.9797770595243007,Axis Small Cap Fund - Regular - Growth
119095,2022-11-10,0.7290261954381003,Axis Small Cap Fund - Regular - Growth
119095,2022-11-11,1.1860943885659123,Axis Small Cap Fund - Regular - Growth
119095,2022-11-12,1.1860943885659123,Axis Small Cap Fund - Regular - Growth
119095,2022-11-13,1.6210918050433234,Axis Small Cap Fund - Regular - Growth
119095,2022-11-14,1.2375698675845133,Axis Small Cap Fund - Regular - Growth
119095,2022-11-15,0.7887323878185855,Axis Small Cap Fund - Regular - Growth
119095,2022-11-16,1.0935218053975646,Axis Small Cap Fund - Regular - Growth
119095,2022-11-17,1.2578177296267115,Axis Small Cap Fund - Regular - Growth
119095,2022-11-18,1.2973256371643085,Axis Small Cap Fund - Regular - Growth
119095,2022-11-19,1.2973256371643085,Axis Small Cap Fund - Regular - Growth
119095,2022-11-20,1.4544173280500812,Axis Small Cap Fund - Regular - Growth
